City,City,Crash Type,Latitude,Location Flag,Location,Longitude,Number of Records,Year
VANCOUVER,1,Casualty,49.287515,Intersection,BRIDGEWAY & MCGILL ST OFFRAMP & MCGILL ST ONRAMP & HIGHWAY RAMP,-123.033604,1,2013
VANCOUVER,2,PDO,49.225689,Intersection,E 49TH AVE & QUEBEC ST,-123.103805,1,2015
VANCOUVER,1,PDO,49.224754,Intersection,E 49TH AVE & RALEIGH ST,-123.047213,1,2015
VANCOUVER,8,PDO,49.224733,Intersection,E 49TH AVE & RUPERT ST,-123.044154,1,2015
VANCOUVER,1,PDO,49.225352,Intersection,E 49TH AVE & SHERBROOKE ST,-123.081439,1,2015
VANCOUVER,21,PDO,49.22464,Intersection,E 49TH AVE & TYNE ST,-123.032269,1,2015
VANCOUVER,3,PDO,49.224486,Intersection,E 49TH AVE & UNNAMED LANE,-123.030847,1,2015
VANCOUVER,47,PDO,49.225169,Intersection,E 49TH AVE & VICTORIA DR,-123.065763,1,2015
VANCOUVER,5,PDO,49.224775,Intersection,E 49TH AVE & VIVIAN ST,-123.050339,1,2015
VANCOUVER,2,PDO,49.225396,Intersection,E 49TH AVE & WINDSOR ST,-123.085248,1,2015
VANCOUVER,8,PDO,49.267313,Intersection,E 4TH AVE & MAIN ST,-123.100756,1,2015
VANCOUVER,2,PDO,49.266729,Intersection,E 4TH AVE & NANAIMO ST,-123.056588,1,2015
VANCOUVER,3,PDO,49.266666,Intersection,E 4TH AVE & RENFREW ST,-123.04427,1,2015
VANCOUVER,1,PDO,49.26667,Intersection,E 4TH AVE & SLOCAN ST,-123.049488,1,2015
VANCOUVER,12,PDO,49.224517,Intersection,E 50TH AVE & FRASER ST,-123.090804,1,2015
VANCOUVER,1,PDO,49.22387,Intersection,E 50TH AVE & KERR ST,-123.041092,1,2015
VANCOUVER,5,PDO,49.224713,Intersection,E 50TH AVE & MAIN ST,-123.101642,1,2015
VANCOUVER,2,PDO,49.224499,Intersection,E 50TH AVE & PRINCE ALBERT ST,-123.088045,1,2015
VANCOUVER,1,PDO,49.224578,Intersection,E 50TH AVE & ST GEORGE ST,-123.094142,1,2015
VANCOUVER,6,PDO,49.224161,Intersection,E 50TH AVE & VICTORIA DR,-123.065806,1,2015
VANCOUVER,8,PDO,49.223571,Intersection,E 51ST AVE & FRASER ST,-123.090842,1,2015
VANCOUVER,1,PDO,49.223427,Intersection,E 51ST AVE & INVERNESS ST,-123.080118,1,2015
VANCOUVER,1,PDO,49.223056,Intersection,E 51ST AVE & KERR ST,-123.041167,1,2015
VANCOUVER,1,PDO,49.223177,Intersection,E 51ST AVE & KILLARNEY ST,-123.04578,1,2015
VANCOUVER,6,PDO,49.223369,Intersection,E 51ST AVE & KNIGHT ST,-123.077403,1,2015
VANCOUVER,7,PDO,49.223744,Intersection,E 51ST AVE & MAIN ST,-123.101679,1,2015
VANCOUVER,2,PDO,49.223175,Intersection,E 51ST AVE & RUPERT ST,-123.044243,1,2015
VANCOUVER,1,PDO,49.223615,Intersection,E 51ST AVE & ST GEORGE ST,-123.094158,1,2015
VANCOUVER,2,PDO,49.223428,Intersection,E 51ST AVE & VICTORIA DR,-123.065811,1,2015
VANCOUVER,1,PDO,49.222717,Intersection,E 52ND AVE & FRASER ST,-123.090841,1,2015
VANCOUVER,2,PDO,49.222843,Intersection,E 52ND AVE & MAIN ST,-123.101717,1,2015
VANCOUVER,2,PDO,49.22262,Intersection,E 52ND AVE & VICTORIA DR,-123.065831,1,2015
VANCOUVER,1,PDO,49.222645,Intersection,E 52ND AVE & WINDSOR ST,-123.085335,1,2015
VANCOUVER,1,PDO,49.221868,Intersection,E 53RD AVE & FRASER ST,-123.09087,1,2015
VANCOUVER,1,PDO,49.221169,Intersection,E 53RD AVE & KERR ST,-123.041227,1,2015
VANCOUVER,9,PDO,49.221799,Intersection,E 53RD AVE & KNIGHT ST,-123.077478,1,2015
VANCOUVER,1,PDO,49.221946,Intersection,E 53RD AVE & MAIN ST,-123.10175,1,2015
VANCOUVER,1,PDO,49.221801,Intersection,E 53RD AVE & ST GEORGE ST,-123.094189,1,2015
VANCOUVER,1,PDO,49.221778,Intersection,E 53RD AVE & VICTORIA DR,-123.065854,1,2015
VANCOUVER,9,PDO,49.220181,Intersection,E 54TH AVE & ELLIOTT ST,-123.054871,1,2015
VANCOUVER,1,PDO,49.220388,Intersection,E 54TH AVE & FLEMING ST,-123.073342,1,2015
VANCOUVER,6,PDO,49.22075,Intersection,E 54TH AVE & FRASER ST,-123.090891,1,2015
VANCOUVER,1,PDO,49.22022,Intersection,E 54TH AVE & GLADSTONE ST,-123.062633,1,2015
VANCOUVER,1,PDO,49.220484,Intersection,E 54TH AVE & INVERNESS ST,-123.080228,1,2015
VANCOUVER,28,PDO,49.220159,Intersection,E 54TH AVE & KERR ST,-123.041281,1,2015
VANCOUVER,1,PDO,49.220197,Intersection,E 54TH AVE & KILLARNEY ST,-123.045942,1,2015
VANCOUVER,8,PDO,49.220425,Intersection,E 54TH AVE & KNIGHT ST,-123.077517,1,2015
VANCOUVER,2,PDO,49.220148,Intersection,E 54TH AVE & MONT ROYAL SQ,-123.038024,1,2015
VANCOUVER,2,PDO,49.220203,Intersection,E 54TH AVE & NANAIMO ST,-123.059361,1,2015
VANCOUVER,2,PDO,49.220188,Intersection,E 54TH AVE & RUPERT ST,-123.044412,1,2015
VANCOUVER,1,PDO,49.221012,Intersection,E 54TH AVE & SOPHIA ST,-123.099694,1,2015
VANCOUVER,1,PDO,49.220211,Intersection,E 54TH AVE & STIRLING ST,-123.060678,1,2015
VANCOUVER,2,PDO,49.220183,Intersection,E 54TH AVE & VIVIAN DR & VIVIAN ST,-123.050586,1,2015
VANCOUVER,1,PDO,49.219949,Intersection,E 55TH AVE & FLEMING ST,-123.073343,1,2015
VANCOUVER,1,PDO,49.219962,Intersection,E 55TH AVE & FRASER ST,-123.090903,1,2015
VANCOUVER,1,PDO,49.219197,Intersection,E 55TH AVE & KERR ST,-123.041356,1,2015
VANCOUVER,5,PDO,49.219585,Intersection,E 55TH AVE & KNIGHT ST,-123.077272,1,2015
VANCOUVER,1,PDO,49.219564,Intersection,E 55TH AVE & LANARK ST,-123.076144,1,2015
VANCOUVER,1,PDO,49.220148,Intersection,E 55TH AVE & MAIN ST,-123.101824,1,2015
VANCOUVER,1,PDO,49.220071,Intersection,E 55TH AVE & PRINCE EDWARD ST,-123.097681,1,2015
VANCOUVER,3,PDO,49.219116,Intersection,E 56TH AVE & FRASER ST,-123.090919,1,2015
VANCOUVER,1,PDO,49.218171,Intersection,E 56TH AVE & KERR ST,-123.041377,1,2015
VANCOUVER,1,PDO,49.217975,Intersection,E 57TH AVE & ELLIOTT ST,-123.054195,1,2015
VANCOUVER,1,PDO,49.218119,Intersection,E 57TH AVE & FLEMING ST,-123.074,1,2015
VANCOUVER,10,PDO,49.218274,Intersection,E 57TH AVE & FRASER ST,-123.090942,1,2015
VANCOUVER,4,PDO,49.218152,Intersection,E 57TH AVE & INVERNESS ST,-123.080058,1,2015
VANCOUVER,63,PDO,49.218132,Intersection,E 57TH AVE & KNIGHT ST,-123.077053,1,2015
VANCOUVER,10,PDO,49.218467,Intersection,E 57TH AVE & MAIN ST,-123.101887,1,2015
VANCOUVER,1,PDO,49.218235,Intersection,E 57TH AVE & PRINCE ALBERT ST,-123.087804,1,2015
VANCOUVER,1,PDO,49.218198,Intersection,E 57TH AVE & ROSS ST,-123.08306,1,2015
VANCOUVER,4,PDO,49.217259,Intersection,E 58TH AVE & KNIGHT ST,-123.077043,1,2015
VANCOUVER,1,PDO,49.217607,Intersection,E 58TH AVE & MAIN ST,-123.10192,1,2015
VANCOUVER,1,PDO,49.217366,Intersection,E 58TH AVE & PRINCE ALBERT ST,-123.087838,1,2015
VANCOUVER,1,PDO,49.217519,Intersection,E 58TH AVE & PRINCE EDWARD ST,-123.097758,1,2015
VANCOUVER,3,PDO,49.21653,Intersection,E 59TH AVE & FRASER ST,-123.090995,1,2015
VANCOUVER,1,PDO,49.216505,Intersection,E 59TH AVE & KERR ST,-123.041476,1,2015
VANCOUVER,12,PDO,49.216388,Intersection,E 59TH AVE & KNIGHT ST,-123.077057,1,2015
VANCOUVER,5,PDO,49.216737,Intersection,E 59TH AVE & MAIN ST,-123.101954,1,2015
VANCOUVER,2,PDO,49.216817,Intersection,E 59TH AVE & ONTARIO ST & W 59TH AVE,-123.10618,1,2015
VANCOUVER,1,PDO,49.216451,Intersection,E 59TH AVE & ROSS ST,-123.083106,1,2015
VANCOUVER,1,PDO,49.26572,Intersection,E 5TH AVE & KAMLOOPS ST,-123.054708,1,2015
VANCOUVER,10,PDO,49.266429,Intersection,E 5TH AVE & MAIN ST,-123.100864,1,2015
VANCOUVER,1,PDO,49.266496,Intersection,E 5TH AVE & ONTARIO ST & W 5TH AVE,-123.104753,1,2015
VANCOUVER,3,PDO,49.266463,Intersection,E 5TH AVE & QUEBEC ST,-123.102822,1,2015
VANCOUVER,1,PDO,49.265698,Intersection,E 5TH AVE & RENFREW ST,-123.044308,1,2015
VANCOUVER,3,PDO,49.265659,Intersection,E 5TH AVE & RUPERT ST,-123.033739,1,2015
VANCOUVER,1,PDO,49.266364,Intersection,E 5TH AVE & SCOTIA ST,-123.098817,1,2015
VANCOUVER,1,PDO,49.265701,Intersection,E 5TH AVE & SKEENA ST,-123.028471,1,2015
VANCOUVER,1,PDO,49.215642,Intersection,E 60TH AVE & FRASER ST,-123.091023,1,2015
VANCOUVER,3,PDO,49.215516,Intersection,E 60TH AVE & INVERNESS ST,-123.080141,1,2015
VANCOUVER,1,PDO,49.21541,Intersection,E 60TH AVE & JASPER CRES,-123.070163,1,2015
VANCOUVER,10,PDO,49.215478,Intersection,E 60TH AVE & KNIGHT ST,-123.07707,1,2015
VANCOUVER,1,PDO,49.215818,Intersection,E 60TH AVE & MAIN ST,-123.101991,1,2015
VANCOUVER,1,PDO,49.215767,Intersection,E 60TH AVE & PRINCE EDWARD ST,-123.097813,1,2015
VANCOUVER,1,PDO,49.214816,Intersection,E 61ST AVE & FRASER ST,-123.091047,1,2015
VANCOUVER,9,PDO,49.214627,Intersection,E 61ST AVE & KNIGHT ST,-123.077086,1,2015
VANCOUVER,1,PDO,49.215001,Intersection,E 61ST AVE & MAIN ST,-123.102023,1,2015
VANCOUVER,1,PDO,49.215075,Intersection,E 61ST AVE & ONTARIO ST & W 61ST AVE,-123.106378,1,2015
VANCOUVER,1,PDO,49.214502,Intersection,E 61ST AVE & VICTORIA DR,-123.066021,1,2015
VANCOUVER,2,PDO,49.214064,Intersection,E 62ND AVE & FRASER ST,-123.091071,1,2015
VANCOUVER,10,PDO,49.213763,Intersection,E 62ND AVE & KNIGHT ST,-123.077102,1,2015
VANCOUVER,2,PDO,49.214247,Intersection,E 62ND AVE & MAIN ST,-123.102053,1,2015
VANCOUVER,1,PDO,49.213886,Intersection,E 62ND AVE & PRINCE ALBERT ST,-123.088029,1,2015
VANCOUVER,1,PDO,49.213825,Intersection,E 62ND AVE & ROSS ST,-123.083147,1,2015
VANCOUVER,1,PDO,49.213023,Intersection,E 63RD AVE & FRASER ST,-123.091102,1,2015
VANCOUVER,7,PDO,49.21288,Intersection,E 63RD AVE & KNIGHT ST,-123.077113,1,2015
VANCOUVER,1,PDO,49.212868,Intersection,E 63RD AVE & ROSS ST,-123.083159,1,2015
VANCOUVER,2,PDO,49.212631,Intersection,E 64TH AVE & FRASER ST,-123.09111,1,2015
VANCOUVER,5,PDO,49.21255,Intersection,E 64TH AVE & MAIN ST,-123.102136,1,2015
VANCOUVER,2,PDO,49.211787,Intersection,E 65TH AVE & MAIN ST,-123.102182,1,2015
VANCOUVER,2,PDO,49.209332,Intersection,E 69TH AVE & MAIN ST,-123.102331,1,2015
VANCOUVER,4,PDO,49.26524,Intersection,E 6TH AVE & GLEN DR & GREAT NORTHERN WAY,-123.081306,1,2015
VANCOUVER,2,PDO,49.265063,Intersection,E 6TH AVE & GRANDVIEW HWY N & WOODLAND DR,-123.073597,1,2015
VANCOUVER,2,PDO,49.265199,Intersection,E 6TH AVE & KEITH DR,-123.079402,1,2015
VANCOUVER,10,PDO,49.265503,Intersection,E 6TH AVE & MAIN ST,-123.100769,1,2015
VANCOUVER,3,PDO,49.264887,Intersection,E 6TH AVE & NANAIMO ST,-123.056586,1,2015
VANCOUVER,1,PDO,49.265564,Intersection,E 6TH AVE & ONTARIO ST & W 6TH AVE,-123.104788,1,2015
VANCOUVER,1,PDO,49.264768,Intersection,E 6TH AVE & PENTICTON ST,-123.052174,1,2015
VANCOUVER,1,PDO,49.265204,Intersection,E 6TH AVE & PRINCE ALBERT ST,-123.087132,1,2015
VANCOUVER,2,PDO,49.264705,Intersection,E 6TH AVE & RUPERT ST,-123.033749,1,2015
VANCOUVER,2,PDO,49.265464,Intersection,E 6TH AVE & SCOTIA ST,-123.098855,1,2015
VANCOUVER,1,PDO,49.264706,Intersection,E 6TH AVE & UNSIGNED,-123.033003,1,2015
VANCOUVER,3,PDO,49.265048,Intersection,E 6TH AVE & VICTORIA DR,-123.065851,1,2015
VANCOUVER,1,PDO,49.264269,Intersection,E 7TH AVE & GLEN DR,-123.081324,1,2015
VANCOUVER,1,PDO,49.263871,Intersection,E 7TH AVE & KAMLOOPS ST,-123.054712,1,2015
VANCOUVER,58,PDO,49.264471,Intersection,E 7TH AVE & KINGSWAY & MAIN ST,-123.100924,1,2015
VANCOUVER,2,PDO,49.26401,Intersection,E 7TH AVE & NANAIMO ST,-123.056599,1,2015
VANCOUVER,1,PDO,49.264674,Intersection,E 7TH AVE & ONTARIO ST & W 7TH AVE,-123.10482,1,2015
VANCOUVER,2,PDO,49.264316,Intersection,E 7TH AVE & PRINCE ALBERT ST,-123.087144,1,2015
VANCOUVER,6,PDO,49.264635,Intersection,E 7TH AVE & QUEBEC ST,-123.102895,1,2015
VANCOUVER,1,PDO,49.263867,Intersection,E 7TH AVE & RENFREW ST,-123.044319,1,2015
VANCOUVER,2,PDO,49.263816,Intersection,E 7TH AVE & RUPERT ST,-123.033756,1,2015
VANCOUVER,1,PDO,49.264561,Intersection,E 7TH AVE & SCOTIA ST,-123.098898,1,2015
VANCOUVER,1,PDO,49.264299,Intersection,E 7TH AVE & ST CATHERINES ST,-123.085205,1,2015
VANCOUVER,1,PDO,49.26415,Intersection,E 7TH AVE & VICTORIA DR,-123.065867,1,2015
VANCOUVER,1,PDO,49.262963,Intersection,E 8TH AVE & KAMLOOPS ST,-123.054714,1,2015
VANCOUVER,3,PDO,49.263683,Intersection,E 8TH AVE & KINGSWAY,-123.100121,1,2015
VANCOUVER,1,PDO,49.263211,Intersection,E 8TH AVE & LAKEWOOD DR,-123.062027,1,2015
VANCOUVER,7,PDO,49.263698,Intersection,E 8TH AVE & MAIN ST,-123.101026,1,2015
VANCOUVER,1,PDO,49.263312,Intersection,E 8TH AVE & MCLEAN DR,-123.075573,1,2015
VANCOUVER,4,PDO,49.263065,Intersection,E 8TH AVE & NANAIMO ST,-123.056571,1,2015
VANCOUVER,3,PDO,49.263766,Intersection,E 8TH AVE & ONTARIO ST & W 8TH AVE,-123.104855,1,2015
VANCOUVER,4,PDO,49.263732,Intersection,E 8TH AVE & QUEBEC ST,-123.102931,1,2015
VANCOUVER,1,PDO,49.263391,Intersection,E 8TH AVE & ST CATHERINES ST,-123.085223,1,2015
VANCOUVER,2,PDO,49.263241,Intersection,E 8TH AVE & VICTORIA DR,-123.065886,1,2015
VANCOUVER,29,PDO,49.262482,Intersection,E BROADWAY & FRASER ST,-123.089134,1,2015
VANCOUVER,2,PDO,49.262242,Intersection,E BROADWAY & GARDEN DR,-123.058157,1,2015
VANCOUVER,8,PDO,49.262425,Intersection,E BROADWAY & GLEN DR,-123.08139,1,2015
VANCOUVER,2,PDO,49.262297,Intersection,E BROADWAY & GRANDVIEW HWY N,-123.066838,1,2015
VANCOUVER,2,PDO,49.262518,Intersection,E BROADWAY & GUELPH ST,-123.094952,1,2015
VANCOUVER,2,PDO,49.262017,Intersection,E BROADWAY & KAMLOOPS ST,-123.054705,1,2015
VANCOUVER,5,PDO,49.262002,Intersection,E BROADWAY & KASLO ST,-123.04704,1,2015
VANCOUVER,30,PDO,49.26287,Intersection,E BROADWAY & KINGSWAY,-123.099528,1,2015
VANCOUVER,4,PDO,49.26226,Intersection,E BROADWAY & LAKEWOOD DR,-123.06203,1,2015
VANCOUVER,1,PDO,49.261899,Intersection,E BROADWAY & LILLOOET ST,-123.039083,1,2015
VANCOUVER,35,PDO,49.262912,Intersection,E BROADWAY & MAIN ST,-123.100967,1,2015
VANCOUVER,1,PDO,49.262376,Intersection,E BROADWAY & MCLEAN DR,-123.075584,1,2015
VANCOUVER,34,PDO,49.262131,Intersection,E BROADWAY & NANAIMO ST,-123.056591,1,2015
VANCOUVER,4,PDO,49.261924,Intersection,E BROADWAY & NOOTKA ST,-123.041577,1,2015
VANCOUVER,19,PDO,49.263014,Intersection,E BROADWAY & ONTARIO ST & W BROADWAY,-123.104885,1,2015
VANCOUVER,10,PDO,49.262006,Intersection,E BROADWAY & PENTICTON ST,-123.053006,1,2015
VANCOUVER,7,PDO,49.262469,Intersection,E BROADWAY & PRINCE ALBERT ST,-123.087187,1,2015
VANCOUVER,8,PDO,49.262639,Intersection,E BROADWAY & PRINCE EDWARD ST,-123.096,1,2015
VANCOUVER,18,PDO,49.262966,Intersection,E BROADWAY & QUEBEC ST,-123.102961,1,2015
VANCOUVER,26,PDO,49.261948,Intersection,E BROADWAY & RENFREW ST,-123.044314,1,2015
VANCOUVER,49,PDO,49.261898,Intersection,E BROADWAY & RUPERT ST,-123.033733,1,2015
VANCOUVER,4,PDO,49.262852,Intersection,E BROADWAY & SCOTIA ST,-123.098984,1,2015
VANCOUVER,1,PDO,49.262274,Intersection,E BROADWAY & SEMLIN DR,-123.063968,1,2015
VANCOUVER,6,PDO,49.262006,Intersection,E BROADWAY & SLOCAN ST,-123.049586,1,2015
VANCOUVER,8,PDO,49.262455,Intersection,E BROADWAY & ST CATHERINES ST,-123.085264,1,2015
VANCOUVER,8,PDO,49.262505,Intersection,E BROADWAY & ST GEORGE ST,-123.093,1,2015
VANCOUVER,27,PDO,49.262294,Intersection,E BROADWAY & VICTORIA DR,-123.065915,1,2015
VANCOUVER,2,PDO,49.261897,Intersection,E BROADWAY & WINDERMERE ST,-123.036518,1,2015
VANCOUVER,2,PDO,49.262441,Intersection,E BROADWAY & WINDSOR ST,-123.083321,1,2015
VANCOUVER,7,PDO,49.262359,Intersection,E BROADWAY & WOODLAND DR,-123.073646,1,2015
VANCOUVER,8,PDO,49.282252,Intersection,E CORDOVA ST & GORE AVE,-123.097592,1,2015
VANCOUVER,6,PDO,49.282097,Intersection,E CORDOVA ST & HEATLEY AVE,-123.089494,1,2015
VANCOUVER,1,PDO,49.282177,Intersection,E CORDOVA ST & JACKSON AVE,-123.093384,1,2015
VANCOUVER,11,PDO,49.282289,Intersection,E CORDOVA ST & MAIN ST,-123.09963,1,2015
VANCOUVER,1,PDO,49.282134,Intersection,E CORDOVA ST & PRINCESS AVE,-123.091419,1,2015
VANCOUVER,1,PDO,49.278292,Intersection,E GEORGIA ST & GARDEN DR,-123.057867,1,2015
VANCOUVER,1,PDO,49.278531,Intersection,E GEORGIA ST & GORE AVE,-123.097066,1,2015
VANCOUVER,5,PDO,49.278569,Intersection,E GEORGIA ST & MAIN ST,-123.099771,1,2015
VANCOUVER,1,PDO,49.278291,Intersection,E GEORGIA ST & NANAIMO ST,-123.056557,1,2015
VANCOUVER,3,PDO,49.278277,Intersection,E GEORGIA ST & RENFREW ST,-123.044098,1,2015
VANCOUVER,1,PDO,49.278261,Intersection,E GEORGIA ST & RUPERT ST,-123.033586,1,2015
VANCOUVER,89,PDO,49.281144,Intersection,E HASTINGS ST & E HASTINGS ST OFFRAMP & E HASTINGS ST ONRAMP & TRANS-CANADA HWY,-123.031621,1,2015
VANCOUVER,10,PDO,49.28117,Intersection,E HASTINGS ST & GARDEN DR,-123.057838,1,2015
VANCOUVER,7,PDO,49.280967,Intersection,E HASTINGS ST & GLEN DR,-123.081304,1,2015
VANCOUVER,15,PDO,49.281312,Intersection,E HASTINGS ST & GORE AVE,-123.097465,1,2015
VANCOUVER,5,PDO,49.281092,Intersection,E HASTINGS ST & HAWKS AVE,-123.087162,1,2015
VANCOUVER,4,PDO,49.281164,Intersection,E HASTINGS ST & HEATLEY AVE,-123.089531,1,2015
VANCOUVER,11,PDO,49.281237,Intersection,E HASTINGS ST & JACKSON AVE,-123.093427,1,2015
VANCOUVER,12,PDO,49.281166,Intersection,E HASTINGS ST & KAMLOOPS ST,-123.054581,1,2015
VANCOUVER,18,PDO,49.281154,Intersection,E HASTINGS ST & KASLO ST,-123.046659,1,2015
VANCOUVER,8,PDO,49.281134,Intersection,E HASTINGS ST & KOOTENAY ST,-123.025715,1,2015
VANCOUVER,17,PDO,49.281175,Intersection,E HASTINGS ST & LAKEWOOD DR,-123.061688,1,2015
VANCOUVER,2,PDO,49.281161,Intersection,E HASTINGS ST & LILLOOET ST,-123.038842,1,2015
VANCOUVER,50,PDO,49.281347,Intersection,E HASTINGS ST & MAIN ST,-123.099687,1,2015
VANCOUVER,4,PDO,49.28131,Intersection,E HASTINGS ST & MCLEAN DR,-123.074117,1,2015
VANCOUVER,68,PDO,49.281168,Intersection,E HASTINGS ST & NANAIMO ST,-123.056544,1,2015
VANCOUVER,17,PDO,49.281162,Intersection,E HASTINGS ST & PENTICTON ST,-123.051974,1,2015
VANCOUVER,7,PDO,49.281196,Intersection,E HASTINGS ST & PRINCESS AVE,-123.091467,1,2015
VANCOUVER,38,PDO,49.281155,Intersection,E HASTINGS ST & RENFREW ST,-123.044034,1,2015
VANCOUVER,8,PDO,49.28124,Intersection,E HASTINGS ST & SALSBURY DR,-123.06829,1,2015
VANCOUVER,3,PDO,49.28119,Intersection,E HASTINGS ST & SEMLIN DR,-123.063634,1,2015
VANCOUVER,16,PDO,49.281132,Intersection,E HASTINGS ST & SKEENA ST,-123.02833,1,2015
VANCOUVER,22,PDO,49.281159,Intersection,E HASTINGS ST & SLOCAN ST,-123.049336,1,2015
VANCOUVER,12,PDO,49.281173,Intersection,E HASTINGS ST & TEMPLETON DR,-123.059764,1,2015
VANCOUVER,5,PDO,49.281115,Intersection,E HASTINGS ST & VERNON DR,-123.079159,1,2015
VANCOUVER,22,PDO,49.281211,Intersection,E HASTINGS ST & VICTORIA DR,-123.065573,1,2015
VANCOUVER,13,PDO,49.281163,Intersection,E HASTINGS ST & WINDERMERE ST,-123.036186,1,2015
VANCOUVER,6,PDO,49.281292,Intersection,E HASTINGS ST & WOODLAND DR,-123.072629,1,2015
VANCOUVER,29,PDO,49.287083,Intersection,E HASTINGS ST OFFRAMP & E HASTINGS ST ONRAMP & MCGILL ST OFFRAMP & MCGILL ST ONRAMP & N SKEENA ST & SECOND NARROWS BRIDGE & TRANS-CANADA HWY & HIGHWAY RAMP,-123.030985,1,2015
VANCOUVER,3,PDO,49.289308,Intersection,E HASTINGS ST ONRAMP & N SKEENA ST & TRANS-CANADA HWY,-123.028307,1,2015
VANCOUVER,6,PDO,49.208185,Intersection,E KENT AVE N & FRASER ST,-123.091176,1,2015
VANCOUVER,2,PDO,49.206787,Intersection,E KENT AVE N & KERR ST,-123.042257,1,2015
VANCOUVER,2,PDO,49.209368,Intersection,E KENT AVE N & KNIGHT ST BRIDGE,-123.07723,1,2015
VANCOUVER,2,PDO,49.207235,Intersection,E KENT AVE N & MAIN ST,-123.102418,1,2015
VANCOUVER,1,PDO,49.207477,Intersection,E KENT AVE N & VICTORIA DR,-123.066156,1,2015
VANCOUVER,3,PDO,49.207903,Intersection,E KENT AVE S & FRASER ST,-123.091185,1,2015
VANCOUVER,1,PDO,49.207693,Intersection,E KENT AVE S & ST GEORGE ST,-123.094046,1,2015
VANCOUVER,13,PDO,49.248662,Intersection,E KING EDWARD AVE & FRASER ST,-123.090155,1,2015
VANCOUVER,1,PDO,49.248563,Intersection,E KING EDWARD AVE & GLEN DR,-123.081908,1,2015
VANCOUVER,8,PDO,49.248491,Intersection,E KING EDWARD AVE & KINGSWAY,-123.072309,1,2015
VANCOUVER,20,PDO,49.248512,Intersection,E KING EDWARD AVE & KNIGHT ST,-123.076075,1,2015
VANCOUVER,23,PDO,49.248771,Intersection,E KING EDWARD AVE & MAIN ST,-123.10107,1,2015
VANCOUVER,5,PDO,49.248844,Intersection,E KING EDWARD AVE & ONTARIO ST & W KING EDWARD AVE,-123.104993,1,2015
VANCOUVER,2,PDO,49.248613,Intersection,E KING EDWARD AVE & PRINCE ALBERT ST,-123.087735,1,2015
VANCOUVER,3,PDO,49.248717,Intersection,E KING EDWARD AVE & PRINCE EDWARD ST,-123.096771,1,2015
VANCOUVER,2,PDO,49.248805,Intersection,E KING EDWARD AVE & QUEBEC ST,-123.103194,1,2015
VANCOUVER,3,PDO,49.248741,Intersection,E KING EDWARD AVE & SOPHIA ST,-123.098894,1,2015
VANCOUVER,1,PDO,49.248592,Intersection,E KING EDWARD AVE & ST CATHERINES ST,-123.085847,1,2015
VANCOUVER,2,PDO,49.248686,Intersection,E KING EDWARD AVE & ST GEORGE ST,-123.09406,1,2015
VANCOUVER,1,PDO,49.248578,Intersection,E KING EDWARD AVE & WINDSOR ST,-123.083892,1,2015
VANCOUVER,1,PDO,49.280233,Intersection,E PENDER ST & GARDEN DR,-123.057847,1,2015
VANCOUVER,4,PDO,49.280335,Intersection,E PENDER ST & GORE AVE,-123.097304,1,2015
VANCOUVER,1,PDO,49.280208,Intersection,E PENDER ST & HEATLEY AVE,-123.08957,1,2015
VANCOUVER,2,PDO,49.280271,Intersection,E PENDER ST & JACKSON AVE,-123.093473,1,2015
VANCOUVER,1,PDO,49.280214,Intersection,E PENDER ST & KASLO ST,-123.046675,1,2015
VANCOUVER,2,PDO,49.280198,Intersection,E PENDER ST & LILLOOET ST,-123.038845,1,2015
VANCOUVER,18,PDO,49.280381,Intersection,E PENDER ST & MAIN ST,-123.099699,1,2015
VANCOUVER,5,PDO,49.280234,Intersection,E PENDER ST & NANAIMO ST,-123.056548,1,2015
VANCOUVER,1,PDO,49.280229,Intersection,E PENDER ST & PENTICTON ST,-123.051983,1,2015
VANCOUVER,1,PDO,49.280232,Intersection,E PENDER ST & PRINCESS AVE,-123.091524,1,2015
VANCOUVER,1,PDO,49.280206,Intersection,E PENDER ST & RENFREW ST,-123.044078,1,2015
VANCOUVER,1,PDO,49.280262,Intersection,E PENDER ST & SALSBURY DR,-123.06831,1,2015
VANCOUVER,1,PDO,49.280242,Intersection,E PENDER ST & VICTORIA DR,-123.065586,1,2015
VANCOUVER,1,PDO,49.280197,Intersection,E PENDER ST & WINDERMERE ST,-123.036197,1,2015
VANCOUVER,1,PDO,49.284855,Intersection,E WATERFRONT RD & MAIN ST,-123.099176,1,2015
VANCOUVER,1,PDO,49.239725,Intersection,EARLES ST & HORLEY ST,-123.046779,1,2015
VANCOUVER,27,PDO,49.237566,Intersection,EARLES ST & KINGSWAY,-123.048809,1,2015
VANCOUVER,20,PDO,49.234578,Intersection,EAST BLVD & W 41ST AVE,-123.154989,1,2015
VANCOUVER,5,PDO,49.233602,Intersection,EAST BLVD & W 42ND AVE,-123.155027,1,2015
VANCOUVER,2,PDO,49.232705,Intersection,EAST BLVD & W 43RD AVE,-123.155062,1,2015
VANCOUVER,2,PDO,49.230857,Intersection,EAST BLVD & W 45TH AVE,-123.155138,1,2015
VANCOUVER,1,PDO,49.227151,Intersection,EAST BLVD & W 49TH AVE,-123.154514,1,2015
VANCOUVER,1,PDO,49.245215,Intersection,EDDINGTON DR & HAGGART ST,-123.160467,1,2015
